945	326410	D61177
946	326509	D1172024
947	326637	D1672337
948	326719	D50538
949	327750	D1252789
950	328474	D87690
951	328611	D1037448
952	328629	D1644542
953	329114	D162168
954	329369	D2184333
955	329515	D1696822
956	329901	D874399
957	329958	D1149980
958	330450	D2538197
959	330560	D1449136
960	331352	D2365163
961	333486	D3258651
962	333579	D2074590
963	333700	D477799
964	334433	D874347
965	334558	D2121295
966	334754	D745644
967	334867	D2272765
968	334904	D1089929
969	334916	D827528
970	335710	D103186
971	335711	D1203146
972	337073	D1058913
973	337190	D178996
974	337209	D1118461
975	337864	D1561343
976	338040	D1114688
977	338637	D372088
978	338696	D2271693
979	338713	D870250
980	338917	D2457198
981	339501	D1562221
982	339888	D851432
983	339934	D1174844
984	340006	D2207648
985	340712	D1329005
986	341317	D2345283
987	341736	D2849516
988	342115	D496551
989	342285	D1737578
990	342450	D647150
991	343976	D982765
992	344955	D3547814
993	345350	D2252714
994	345453	D2538076
995	347491	D946707
996	348136	D2835237
997	348594	D3499200
998	348994	D3485452
999	351820	D3133199
1000	352236	D576215
1001	352818	D2197953
1002	353623	D739125
1003	354222	D812554
1004	355458	D3444698
1005	355484	D3543996
1006	357162	D775100
1007	357340	D1301498
1008	357519	D313122
1009	357664	D310322
1010	358150	D1733379
1011	358240	D1873610
1012	358455	D1562492
1013	359040	D2833645
1014	359499	D1018884
1015	362016	D2753325
1016	362076	D1161918
1017	362845	D753836
1018	365044	D598705
1019	367290	D1093855
1020	368229	D1784834
1021	368728	D2794293
1022	370316	D2937240
1023	370979	D1726706
1024	371204	D774407
1025	371420	D1715025
1026	371695	D914070
1027	372070	D1332365
1028	372378	D1596629
1029	372586	D1861353
1030	372674	D3161572
1031	373121	D400257
1032	373209	D960042
1033	375291	D1794607
1034	375891	D607573
1035	376537	D2006849
1036	377805	D661136
1037	384406	D2391227
1038	384845	D1825417
1039	384985	D1838269
1040	386653	D1525124
1041	387603	D42375
1042	387662	D126822
1043	387848	D1295320
1044	387864	D1497749
1045	388588	D2205817
1046	388950	D2119974
1047	389258	D1568279
1048	389385	D1471949
1049	390484	D1256860
1050	391101	D2341691
1051	391125	D424156
1052	391481	D1779454
1053	392195	D1369327
1054	392350	D2183765
1055	392393	D1250106
1056	392488	D2118024
1057	392501	D1875452
1058	392936	D1369016
1059	393203	D2211572
1060	393268	D1948583
1061	393420	D2423018
1062	393462	D1983543
1063	393881	D879257
1064	393954	D2359921
1065	394021	D2421884
1066	395038	D1406304
1067	396391	D2323097
1068	397090	D1608901
1069	397592	D1807181
1070	398258	D1351916
1071	398335	D2261825
1072	398447	D1253964
1073	399364	D1590442
1074	399527	D826520
1075	399617	D1630440
1076	400311	D24551
1077	400692	D1357695
1078	400696	D1339213
1079	401287	D900017
1080	402075	D2394969
1081	402318	D272117
1082	402417	D319044
1083	402427	D2172393
1084	403361	D1814109
1085	403388	D343902
1086	403793	D2863180
1087	404051	D446379
1088	404202	D664028
1089	404713	D1462069
1090	405036	D1943013
1091	405090	D1740046
1092	405310	D203908
1093	405660	D244077
1094	405867	D1701975
1095	405985	D2468102
1096	406181	D1382551
1097	406205	D1702682
1098	406525	D990585
1099	406576	D1281345
1100	406923	D2353415
1101	406974	D105965
1102	407102	D929423
1103	407131	D1257546
1104	407662	D2033711
1105	407869	D981149
1106	408427	D497269
1107	408563	D228949
1108	408739	D1806192
1109	408765	D1268438
1110	408945	D2433139
1111	409071	D2384785
1112	409143	D1266709
1113	409207	D107073
1114	409557	D1872558
1115	409694	D2405355
1116	409854	D1253212
1117	409887	D822455
1118	411953	D509157
1119	412319	D2393681
1120	412340	D875179
1121	412352	D1364078
1122	412532	D393860
1123	412597	D1382183
1124	412982	D1630390
1125	413040	D1546323
1126	413079	D899910
1127	413404	D2040236
1128	413858	D2354416
1129	413905	D1850190
1130	414155	D568828
1131	414276	D2436945
1132	414714	D1761818
1133	414799	D209747
1134	415165	D1564851
1135	415500	D1490413
1136	415815	D2030508
1137	415962	D482505
1138	416228	D2422912
1139	416846	D1477895
1140	417040	D1356096
1141	417080	D1637152
1142	417362	D17357
1143	417404	D1383944
1144	417902	D1860545
1145	418063	D1464031
1146	418165	D150048
1147	418353	D240300
1148	418423	D1873768
1149	418552	D147110
1150	418926	D1791223
1151	418977	D2163032
1152	419326	D2365188
1153	419333	D2374479
1154	419692	D153971
1155	420304	D10200
1156	420365	D2218100
1157	420400	D551076
1158	420867	D1447325
1159	420934	D159780
1160	420980	D1989953
1161	421145	D1770947
1162	421437	D2287181
1163	421813	D629643
1164	422501	D1624123
1165	422600	D1862615
1166	422609	D2127002
1167	422624	D1028863
1168	422893	D2276503
1169	422955	D1982816
1170	423178	D1911732
1171	423608	D1413390
1172	423878	D2040161
1173	424092	D1381062
1174	424449	D1587694
1175	424509	D678267
1176	424898	D2477355
1177	425072	D2371810
1178	425330	D183405
1179	425375	D2333205
1180	425505	D1920461
1181	425688	D827088
1182	426214	D1950550
1183	426347	D2478933
1184	426442	D1374033
1185	426504	D1989473
1186	427086	D1493691
1187	427323	D1775349
1188	427340	D2472424
1189	427730	D1793722
1190	428113	D1468041
1191	428773	D1769987
1192	428819	D2064143
1193	430142	D2081539
1194	430229	D2185146
1195	430985	D2258055
1196	430989	D2353445
1197	431481	D1985524
1198	431602	D1250692
1199	432602	D1419713
1200	432653	D1238031
1201	432680	D1193207
1202	432874	D1377967
1203	433220	D1326017
1204	433549	D1547566
1205	433579	D2201852
1206	433680	D1729377
1207	433685	D1829982
1208	433691	D1262186
1209	434369	D1831360
1210	434462	D1846691
1211	435412	D1926989
1212	435794	D1664592
1213	436091	D2071631
1214	436100	D1664819
1215	436249	D1744621
1216	436475	D1751112
1217	436602	D1936964
1218	436844	D1466535
1219	436847	D2064661
1220	436924	D650920
1221	437165	D1723868
1222	437324	D2094209
1223	437671	D1886175
1224	437752	D2020951
1225	437914	D1364628
1226	438058	D2038189
1227	438286	D44937
1228	438316	D2394053
1229	438324	D233222
1230	438455	D1901136
1231	439375	D2295510
1232	440098	D1662187
1233	440362	D1779375
1234	440802	D1982701
1235	441128	D923311
1236	441409	D1244894
1237	442525	D1324016
1238	442593	D1847698
1239	442673	D1456427
1240	443027	D2032121
1241	443081	D1682590
1242	443489	D1766235
1243	444350	D1970086
1244	444790	D1267500
1245	445094	D1904395
1246	445494	D1481000
1247	445714	D314671
1248	445908	D2411352
1249	446834	D334065
1250	447340	D891869
1251	447551	D497807
1252	448035	D1745853
1253	448123	D2008213
1254	448183	D2445893
1255	448630	D1236457
1256	448975	D1414257
1257	448976	D1288135
1258	449235	D2128558
1259	449244	D1989322
1260	449442	D2202754
1261	449750	D2482544
1262	450093	D1686677
1263	450681	D354097
1264	450788	D2184428
1265	450851	D2081019
1266	450854	D2062441
1267	450921	D1274312
1268	451070	D243239
1269	451406	D235044
1270	451484	D133927
1271	451609	D1923221
1272	452200	D1668416
1273	453175	D2029759
1274	453220	D1317709
1275	453270	D1528558
1276	453451	D1738202
1277	453705	D1669629
1278	453851	D2294178
1279	453856	D2231496
1280	453869	D1665348
1281	454018	D1329176
1282	454258	D1526583
1283	454872	D2742552
1284	455273	D2289033
1285	455456	D2239156
1286	455659	D1348364
1287	455743	D867013
1288	455776	D1265871
1289	455782	D339582
1290	455853	D1091102
1291	455862	D404563
1292	456016	D973650
1293	456305	D762802
1294	456443	D2333104
1295	456551	D1644166
1296	456734	D865871
1297	457622	D1457967
1298	457714	D2515815
1299	457809	D2472647
1300	458110	D1861082
1301	458235	D2253286
1302	458771	D1981300
1303	458774	D2017514
1304	458885	D1708281
1305	459280	D1236769
1306	459291	D2197230
1307	459481	D1458274
1308	459707	D2018914
1309	459948	D567420
1310	460162	D1869656
1311	461078	D1983094
1312	461281	D2172242
1313	461491	D1087941
1314	461601	D1376517
1315	462301	D115303
1316	462979	D2310936
1317	463133	D1346004
1318	463373	D736106
1319	463443	D1318011
1320	463635	D1809551
1321	464440	D1668508
1322	464484	D1609023
1323	464663	D1830704
1324	464860	D1249699
1325	466162	D2142896
1326	466202	D2251268
1327	466252	D614936
1328	466335	D1786615
1329	466640	D1301872
1330	466738	D2076750
1331	466774	D1578370
1332	467274	D1862987
1333	467597	D1487947
1334	467612	D1885754
1335	467683	D1341445
1336	468762	D1273196
1337	468907	D2391548
1338	469535	D1519094
1339	469819	D141575
1340	469873	D58793
1341	470001	D1958126
1342	470385	D2049971
1343	470459	D2433915
1344	470611	D1379761
1345	470982	D1622502
1346	471007	D2127431
1347	471705	D1336129
1348	471983	D2313178
1349	472024	D2274792
1350	472359	D1960084
1351	472448	D1901861
1352	473319	D328575
1353	473394	D2432640
1354	473492	D1666819
1355	473886	D1401772
1356	473935	D2372184
1357	474234	D2037557
1358	474873	D1491984
1359	475402	D2315936
1360	476483	D1545681
1361	476807	D1486318
1362	476947	D2087043
1363	476977	D24286
1364	477309	D1741939
1365	477380	D1537051
1366	477639	D1626219
1367	477648	D1536036
1368	478054	D2102930
1369	478220	D1858046
1370	478295	D444986
1371	478359	D1479712
1372	478691	D468446
1373	478827	D85516
1374	478981	D2151811
1375	479284	D1444680
1376	479525	D1553402
1377	479570	D1692914
1378	480064	D41096
1379	480504	D714455
1380	480932	D1360666
1381	481297	D1476954
1382	481341	D77645
1383	481387	D1920875
1384	481961	D1806356
1385	482412	D1709455
1386	482666	D2381056
1387	482808	D1665453
1388	483178	D1915256
1389	483241	D2491508
1390	483521	D1297648
1391	483795	D1270850
1392	484454	D194720
1393	484551	D1611032
1394	485287	D1427471
1395	485558	D1874443
1396	486274	D434384
1397	486370	D1875607
1398	487279	D1352476
1399	487569	D2519136
1400	488345	D2329279
1401	488676	D1498313
1402	488825	D2085134
1403	489374	D1543499
1404	489513	D144905
1405	489858	D2351133
1406	489931	D2440381
1407	490505	D1707921
1408	490802	D2226717
1409	490883	D884914
